asset_id,kind,file,origin,tool,licence,notes
fx/coin/3,sprite,Art/Resources/ECArt/fx.png#fx/coin/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/death_poof/0,sprite,Art/Resources/ECArt/fx.png#fx/death_poof/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/death_poof/1,sprite,Art/Resources/ECArt/fx.png#fx/death_poof/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/death_poof/2,sprite,Art/Resources/ECArt/fx.png#fx/death_poof/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/death_poof/3,sprite,Art/Resources/ECArt/fx.png#fx/death_poof/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/death_poof/4,sprite,Art/Resources/ECArt/fx.png#fx/death_poof/4,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/dust/0,sprite,Art/Resources/ECArt/fx.png#fx/dust/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/dust/1,sprite,Art/Resources/ECArt/fx.png#fx/dust/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/dust/2,sprite,Art/Resources/ECArt/fx.png#fx/dust/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/dust/3,sprite,Art/Resources/ECArt/fx.png#fx/dust/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/elite_aura/0,sprite,Art/Resources/ECArt/fx.png#fx/elite_aura/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/elite_aura/1,sprite,Art/Resources/ECArt/fx.png#fx/elite_aura/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/explosion/0,sprite,Art/Resources/ECArt/fx.png#fx/explosion/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/explosion/1,sprite,Art/Resources/ECArt/fx.png#fx/explosion/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/explosion/2,sprite,Art/Resources/ECArt/fx.png#fx/explosion/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/explosion/3,sprite,Art/Resources/ECArt/fx.png#fx/explosion/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/explosion/4,sprite,Art/Resources/ECArt/fx.png#fx/explosion/4,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/explosion/5,sprite,Art/Resources/ECArt/fx.png#fx/explosion/5,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/explosion/6,sprite,Art/Resources/ECArt/fx.png#fx/explosion/6,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/feather/0,sprite,Art/Resources/ECArt/fx.png#fx/feather/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/feather/1,sprite,Art/Resources/ECArt/fx.png#fx/feather/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/frost_burst/0,sprite,Art/Resources/ECArt/fx.png#fx/frost_burst/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/frost_burst/1,sprite,Art/Resources/ECArt/fx.png#fx/frost_burst/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/frost_burst/2,sprite,Art/Resources/ECArt/fx.png#fx/frost_burst/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/frost_burst/3,sprite,Art/Resources/ECArt/fx.png#fx/frost_burst/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/frost_burst/4,sprite,Art/Resources/ECArt/fx.png#fx/frost_burst/4,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/frost_burst/5,sprite,Art/Resources/ECArt/fx.png#fx/frost_burst/5,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/frozen,sprite,Art/Resources/ECArt/fx.png#fx/frozen,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/gravity_well/0,sprite,Art/Resources/ECArt/fx.png#fx/gravity_well/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/gravity_well/1,sprite,Art/Resources/ECArt/fx.png#fx/gravity_well/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/gravity_well/2,sprite,Art/Resources/ECArt/fx.png#fx/gravity_well/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/gravity_well/3,sprite,Art/Resources/ECArt/fx.png#fx/gravity_well/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/gravity_well/4,sprite,Art/Resources/ECArt/fx.png#fx/gravity_well/4,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/gravity_well/5,sprite,Art/Resources/ECArt/fx.png#fx/gravity_well/5,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/heal/0,sprite,Art/Resources/ECArt/fx.png#fx/heal/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/heal/1,sprite,Art/Resources/ECArt/fx.png#fx/heal/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/heal/2,sprite,Art/Resources/ECArt/fx.png#fx/heal/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/heal/3,sprite,Art/Resources/ECArt/fx.png#fx/heal/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/heal/4,sprite,Art/Resources/ECArt/fx.png#fx/heal/4,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/impact/0,sprite,Art/Resources/ECArt/fx.png#fx/impact/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/impact/1,sprite,Art/Resources/ECArt/fx.png#fx/impact/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/impact/2,sprite,Art/Resources/ECArt/fx.png#fx/impact/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/impact/3,sprite,Art/Resources/ECArt/fx.png#fx/impact/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/level_up/0,sprite,Art/Resources/ECArt/fx.png#fx/level_up/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/level_up/1,sprite,Art/Resources/ECArt/fx.png#fx/level_up/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/level_up/2,sprite,Art/Resources/ECArt/fx.png#fx/level_up/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/level_up/3,sprite,Art/Resources/ECArt/fx.png#fx/level_up/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/level_up/4,sprite,Art/Resources/ECArt/fx.png#fx/level_up/4,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/level_up/5,sprite,Art/Resources/ECArt/fx.png#fx/level_up/5,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/lightning_tex,sprite,Art/Resources/ECArt/fx.png#fx/lightning_tex,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/mark,sprite,Art/Resources/ECArt/fx.png#fx/mark,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/powder_blast/0,sprite,Art/Resources/ECArt/fx.png#fx/powder_blast/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/powder_blast/1,sprite,Art/Resources/ECArt/fx.png#fx/powder_blast/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/powder_blast/2,sprite,Art/Resources/ECArt/fx.png#fx/powder_blast/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/powder_blast/3,sprite,Art/Resources/ECArt/fx.png#fx/powder_blast/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/powder_blast/4,sprite,Art/Resources/ECArt/fx.png#fx/powder_blast/4,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/powder_blast/5,sprite,Art/Resources/ECArt/fx.png#fx/powder_blast/5,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/priest_heal_ring/0,sprite,Art/Resources/ECArt/fx.png#fx/priest_heal_ring/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/priest_heal_ring/1,sprite,Art/Resources/ECArt/fx.png#fx/priest_heal_ring/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/priest_heal_ring/2,sprite,Art/Resources/ECArt/fx.png#fx/priest_heal_ring/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/priest_heal_ring/3,sprite,Art/Resources/ECArt/fx.png#fx/priest_heal_ring/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/priest_heal_ring/4,sprite,Art/Resources/ECArt/fx.png#fx/priest_heal_ring/4,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/range_ring,sprite,Art/Resources/ECArt/fx.png#fx/range_ring,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/sector_edge,sprite,Art/Resources/ECArt/fx.png#fx/sector_edge,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/shadow,sprite,Art/Resources/ECArt/fx.png#fx/shadow,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/shatter/0,sprite,Art/Resources/ECArt/fx.png#fx/shatter/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/shatter/1,sprite,Art/Resources/ECArt/fx.png#fx/shatter/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/shatter/2,sprite,Art/Resources/ECArt/fx.png#fx/shatter/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/shatter/3,sprite,Art/Resources/ECArt/fx.png#fx/shatter/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/shatter/4,sprite,Art/Resources/ECArt/fx.png#fx/shatter/4,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/shell/0,sprite,Art/Resources/ECArt/fx.png#fx/shell/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/shell/1,sprite,Art/Resources/ECArt/fx.png#fx/shell/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/spark_hit/0,sprite,Art/Resources/ECArt/fx.png#fx/spark_hit/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/spark_hit/1,sprite,Art/Resources/ECArt/fx.png#fx/spark_hit/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/spark_hit/2,sprite,Art/Resources/ECArt/fx.png#fx/spark_hit/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/spark_hit/3,sprite,Art/Resources/ECArt/fx.png#fx/spark_hit/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/spark_hit/4,sprite,Art/Resources/ECArt/fx.png#fx/spark_hit/4,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/stun/0,sprite,Art/Resources/ECArt/fx.png#fx/stun/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/stun/1,sprite,Art/Resources/ECArt/fx.png#fx/stun/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/stun/2,sprite,Art/Resources/ECArt/fx.png#fx/stun/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/stun/3,sprite,Art/Resources/ECArt/fx.png#fx/stun/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/synergy_link,sprite,Art/Resources/ECArt/fx.png#fx/synergy_link,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/target_reticle/0,sprite,Art/Resources/ECArt/fx.png#fx/target_reticle/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/target_reticle/1,sprite,Art/Resources/ECArt/fx.png#fx/target_reticle/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/telegraph_chevron,sprite,Art/Resources/ECArt/fx.png#fx/telegraph_chevron,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/telegraph_circle,sprite,Art/Resources/ECArt/fx.png#fx/telegraph_circle,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/telegraph_fill,sprite,Art/Resources/ECArt/fx.png#fx/telegraph_fill,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/winter_ring/0,sprite,Art/Resources/ECArt/fx.png#fx/winter_ring/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/winter_ring/1,sprite,Art/Resources/ECArt/fx.png#fx/winter_ring/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/winter_ring/2,sprite,Art/Resources/ECArt/fx.png#fx/winter_ring/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/winter_ring/3,sprite,Art/Resources/ECArt/fx.png#fx/winter_ring/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/winter_ring/4,sprite,Art/Resources/ECArt/fx.png#fx/winter_ring/4,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/winter_ring/5,sprite,Art/Resources/ECArt/fx.png#fx/winter_ring/5,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/xp_orb/0,sprite,Art/Resources/ECArt/fx.png#fx/xp_orb/0,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/xp_orb/1,sprite,Art/Resources/ECArt/fx.png#fx/xp_orb/1,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/xp_orb/2,sprite,Art/Resources/ECArt/fx.png#fx/xp_orb/2,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
fx/xp_orb/3,sprite,Art/Resources/ECArt/fx.png#fx/xp_orb/3,"original, generated",Tools/art/gen_fx.py:build,project-owned (original),
hero/arc_light_cat/attack/0,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/attack/0,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/attack/1,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/attack/1,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/attack/2,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/attack/2,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/attack/3,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/attack/3,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/attack/4,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/attack/4,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/cast/0,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/cast/0,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/cast/1,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/cast/1,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/cast/2,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/cast/2,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/cast/3,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/cast/3,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/cast/4,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/cast/4,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/cast/5,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/cast/5,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/cast/6,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/cast/6,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/cast/7,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/cast/7,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/defeat/0,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/defeat/0,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/defeat/1,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/defeat/1,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/defeat/2,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/defeat/2,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/defeat/3,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/defeat/3,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/defeat/4,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/defeat/4,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/defeat/5,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/defeat/5,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
hero/arc_light_cat/hit/0,sprite,Art/Resources/ECArt/hero.png#hero/arc_light_cat/hit/0,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
